TransactionID,Date,Time,Company,LocationID,City,FuelType,Quantity_Liters,Price_per_Litre,Total_Amount,PaymentMethod,VehicleType,LoyaltyCardUsed,PumpNumber,EmployeeID
TXN387,2025-07-31,09:41:00,IOCL,delhi-pump-04,delhi,diesel,33.76,88.05,2972.57,UPI,car,Yes,3,E-DEL-2
TXN388,2024-09-09,22:12:00,HP,chennai-pump-03,chennai,petrol,40.60,94.40,3832.64,UPI,car,Yes,3,E-CHE-2
TXN389,2025-10-08,06:24:00,IOCL,mumbai-pump-04,mumbai,power petrol,39.81,99.62,3965.87,Card,car,No,4,E-MUM-1
TXN390,2025-08-07,12:03:00,IOCL,chennai-pump-05,chennai,petrol,40.42,95.13,3845.15,Cash,car,No,5,E-CHE-3
TXN391,2025-03-22,16:38:00,IOCL,chennai-pump-05,chennai,power petrol,41.35,99.33,4107.30,Cash,car,Yes,3,E-CHE-5
TXN392,2024-01-12,20:12:00,BPCL,delhi-pump-01,delhi,petrol,43.01,94.23,4052.83,Card,car,No,1,E-DEL-1
TXN393,2024-06-24,06:16:00,BPCL,mumbai-pump-04,mumbai,petrol,6.98,95.07,663.59,UPI,bike,Yes,4,E-MUM-4
TXN394,2024-10-31,00:34:00,HP,delhi-pump-01,delhi,petrol,17.22,94.32,1624.19,UPI,car,Yes,3,E-DEL-1
TXN395,2024-10-23,03:51:00,BPCL,mumbai-pump-04,mumbai,diesel,6.81,87.41,595.26,Cash,bike,Yes,3,E-MUM-5
TXN396,2025-04-06,07:41:00,BPCL,chennai-pump-05,chennai,petrol,6.77,94.58,640.31,Card,bike,No,2,E-CHE-3
TXN397,2024-01-17,19:50:00,BPCL,pune-pump-01,pune,power petrol,13.22,99.34,1313.27,Cash,bike,No,1,E-PUN-1
TXN398,2024-06-17,23:58:00,HP,pune-pump-01,pune,power petrol,41.27,98.97,4084.49,Cash,car,No,4,E-PUN-5
TXN399,2024-02-18,02:42:00,BPCL,mumbai-pump-04,mumbai,petrol,6.35,94.24,598.42,Card,bike,No,1,E-MUM-5
TXN400,2025-02-02,18:22:00,IOCL,bangalore-pump-07,bangalore,power petrol,8.47,99.13,839.63,UPI,bike,No,3,E-BAN-4
TXN401,2025-08-06,03:42:00,IOCL,mumbai-pump-02,mumbai,petrol,13.03,94.68,1233.68,Card,bike,Yes,3,E-MUM-1
TXN402,2025-04-10,13:41:00,HP,pune-pump-01,pune,power petrol,43.39,99.15,4302.12,Card,car,No,4,E-PUN-2
TXN403,2024-02-06,22:36:00,IOCL,mumbai-pump-02,mumbai,petrol,15.09,95.12,1435.36,Card,car,Yes,4,E-MUM-3
TXN404,2025-06-23,18:46:00,HP,pune-pump-01,pune,diesel,8.13,87.69,712.92,Card,bike,No,5,E-PUN-1
TXN405,2024-08-11,01:21:00,HP,delhi-pump-01,delhi,petrol,44.84,95.05,4262.04,Card,car,No,5,E-DEL-5
TXN406,2024-02-18,02:30:00,HP,delhi-pump-04,delhi,power petrol,5.32,99.26,528.06,UPI,bike,Yes,3,E-DEL-1
TXN407,2025-09-24,21:55:00,IOCL,mumbai-pump-04,mumbai,diesel,34.33,87.26,2995.64,Card,car,Yes,1,E-MUM-3
TXN408,2025-07-19,19:43:00,BPCL,pune-pump-06,pune,power petrol,13.56,99.06,1343.25,UPI,bike,Yes,4,E-PUN-5
TXN409,2025-10-30,06:54:00,HP,mumbai-pump-02,mumbai,power petrol,8.67,99.72,864.57,Cash,bike,No,1,E-MUM-4
TXN410,2024-04-14,11:24:00,HP,pune-pump-06,pune,power petrol,37.61,99.16,3729.41,UPI,car,No,1,E-PUN-5
TXN411,2024-06-05,11:36:00,BPCL,pune-pump-06,pune,petrol,18.44,95.13,1754.20,UPI,car,Yes,2,E-PUN-1
TXN412,2025-03-07,14:49:00,BPCL,chennai-pump-05,chennai,power petrol,42.58,99.53,4237.99,UPI,car,Yes,1,E-CHE-2
TXN413,2024-01-11,17:01:00,IOCL,pune-pump-01,pune,power petrol,8.24,99.49,819.80,Card,bike,No,2,E-PUN-5
TXN414,2025-07-03,22:59:00,HP,chennai-pump-05,chennai,petrol,16.79,94.51,1586.82,Card,car,Yes,3,E-CHE-4
TXN415,2024-08-26,14:22:00,IOCL,chennai-pump-03,chennai,diesel,9.09,87.57,796.01,Cash,bike,Yes,4,E-CHE-5
TXN416,2025-04-20,05:10:00,BPCL,mumbai-pump-02,mumbai,petrol,46.31,94.67,4384.17,UPI,car,Yes,1,E-MUM-3
TXN417,2025-05-14,14:02:00,IOCL,mumbai-pump-04,mumbai,diesel,10.82,87.45,946.21,Card,bike,No,1,E-MUM-3
TXN418,2024-12-05,23:44:00,HP,chennai-pump-03,chennai,diesel,36.04,87.59,3156.74,UPI,car,No,4,E-CHE-1
TXN419,2025-07-16,02:06:00,BPCL,mumbai-pump-02,mumbai,diesel,27.27,87.75,2392.94,Cash,car,Yes,3,E-MUM-5
TXN420,2024-03-09,04:19:00,IOCL,chennai-pump-03,chennai,power petrol,31.48,99.25,3124.39,Cash,car,Yes,5,E-CHE-3
TXN421,2024-06-30,21:56:00,HP,pune-pump-06,pune,power petrol,9.64,99.81,962.17,UPI,bike,Yes,4,E-PUN-3
TXN422,2024-05-30,19:10:00,BPCL,bangalore-pump-07,bangalore,petrol,36.20,94.89,3435.02,UPI,car,No,5,E-BAN-2
TXN423,2025-08-11,06:34:00,HP,bangalore-pump-07,bangalore,petrol,12.86,95.08,1222.73,UPI,bike,Yes,4,E-BAN-2
TXN424,2024-12-07,21:51:00,HP,delhi-pump-04,delhi,power petrol,12.15,99.74,1211.84,UPI,bike,Yes,5,E-DEL-3
TXN425,2024-01-08,14:34:00,BPCL,delhi-pump-04,delhi,diesel,37.36,88.08,3290.67,Cash,car,Yes,5,E-DEL-2
TXN426,2025-12-10,22:19:00,HP,pune-pump-01,pune,power petrol,28.96,99.26,2874.57,UPI,car,Yes,2,E-PUN-3
TXN427,2024-11-04,00:25:00,BPCL,delhi-pump-04,delhi,petrol,37.60,94.69,3560.34,Card,car,Yes,2,E-DEL-2
TXN428,2025-08-25,19:09:00,HP,chennai-pump-05,chennai,diesel,7.87,87.91,691.85,Card,bike,No,5,E-CHE-2
TXN429,2025-11-20,08:50:00,BPCL,mumbai-pump-04,mumbai,diesel,44.66,87.39,3902.84,Cash,car,No,3,E-MUM-5
TXN430,2025-05-15,17:09:00,BPCL,pune-pump-01,pune,diesel,25.84,88.01,2274.18,UPI,car,Yes,3,E-PUN-5
TXN431,2025-01-31,12:51:00,BPCL,chennai-pump-05,chennai,diesel,34.74,87.73,3047.74,Cash,car,Yes,3,E-CHE-1
TXN432,2025-08-09,08:59:00,HP,pune-pump-01,pune,diesel,36.52,87.57,3198.06,Cash,car,No,5,E-PUN-2
TXN433,2024-01-18,00:37:00,BPCL,chennai-pump-03,chennai,power petrol,13.49,99.27,1339.15,Card,bike,Yes,4,E-CHE-1
TXN434,2024-10-27,07:13:00,HP,mumbai-pump-02,mumbai,diesel,20.40,87.26,1780.10,Card,car,Yes,1,E-MUM-3
TXN435,2024-09-23,17:56:00,BPCL,chennai-pump-03,chennai,diesel,17.57,87.37,1535.09,Card,car,No,1,E-CHE-2
TXN436,2024-08-06,18:33:00,IOCL,delhi-pump-01,delhi,power petrol,41.42,99.69,4129.16,Card,car,No,4,E-DEL-2
TXN437,2025-10-12,07:50:00,HP,chennai-pump-05,chennai,power petrol,25.55,99.80,2549.89,UPI,car,Yes,1,E-CHE-2
TXN438,2025-09-25,16:54:00,IOCL,pune-pump-01,pune,power petrol,43.25,99.66,4310.30,UPI,car,No,5,E-PUN-4
TXN439,2025-03-29,05:56:00,HP,mumbai-pump-04,mumbai,diesel,27.41,88.07,2414.00,Card,car,No,5,E-MUM-3
TXN440,2024-07-10,11:34:00,HP,pune-pump-06,pune,diesel,41.47,87.77,3639.82,UPI,car,Yes,2,E-PUN-1
TXN441,2024-10-15,08:50:00,HP,bangalore-pump-07,bangalore,power petrol,20.56,99.58,2047.36,UPI,car,No,5,E-BAN-2
TXN442,2025-08-26,07:39:00,IOCL,pune-pump-06,pune,petrol,30.73,94.68,2909.52,Cash,car,No,3,E-PUN-3
TXN443,2025-11-28,15:45:00,BPCL,mumbai-pump-04,mumbai,diesel,5.55,87.55,485.90,Cash,bike,Yes,2,E-MUM-4
TXN444,2025-07-15,16:16:00,IOCL,chennai-pump-05,chennai,power petrol,11.77,99.60,1172.29,Cash,bike,Yes,1,E-CHE-5
TXN445,2025-11-06,04:50:00,BPCL,chennai-pump-03,chennai,petrol,10.93,95.18,1040.32,Cash,bike,Yes,1,E-CHE-1
TXN446,2024-04-30,01:53:00,BPCL,pune-pump-01,pune,diesel,19.06,87.40,1665.84,UPI,car,No,1,E-PUN-2
TXN447,2024-12-03,19:43:00,BPCL,pune-pump-06,pune,petrol,44.60,94.72,4224.51,Card,car,Yes,1,E-PUN-2
TXN448,2024-12-22,19:40:00,BPCL,chennai-pump-03,chennai,diesel,10.73,87.38,937.59,UPI,bike,Yes,2,E-CHE-5
TXN449,2025-09-06,23:04:00,BPCL,pune-pump-01,pune,diesel,14.13,87.48,1236.09,Cash,bike,No,5,E-PUN-5
TXN450,2024-06-24,12:57:00,BPCL,delhi-pump-04,delhi,diesel,14.46,87.21,1261.06,Cash,bike,No,1,E-DEL-4
TXN451,2024-02-24,00:56:00,IOCL,chennai-pump-05,chennai,petrol,10.79,94.65,1021.27,Cash,bike,Yes,2,E-CHE-2
TXN452,2025-02-20,23:47:00,HP,bangalore-pump-07,bangalore,petrol,21.89,94.82,2075.61,UPI,car,Yes,5,E-BAN-5
TXN453,2024-05-17,22:03:00,IOCL,mumbai-pump-04,mumbai,diesel,39.64,88.12,3493.08,Cash,car,No,3,E-MUM-4
TXN454,2025-10-28,14:35:00,HP,delhi-pump-01,delhi,power petrol,12.52,99.77,1249.12,UPI,bike,No,3,E-DEL-1
TXN455,2024-01-04,21:19:00,IOCL,delhi-pump-04,delhi,diesel,22.34,87.12,1946.26,Cash,car,Yes,3,E-DEL-3
TXN456,2024-11-13,15:26:00,HP,pune-pump-01,pune,petrol,9.95,94.42,939.48,Cash,bike,Yes,5,E-PUN-1
TXN457,2024-06-27,07:27:00,HP,bangalore-pump-07,bangalore,diesel,18.33,88.07,1614.32,Cash,car,No,5,E-BAN-2
TXN458,2024-10-16,03:41:00,BPCL,chennai-pump-03,chennai,diesel,8.06,87.63,706.30,Card,bike,No,3,E-CHE-4
TXN459,2025-01-10,06:50:00,HP,mumbai-pump-04,mumbai,diesel,5.09,87.82,447.00,Cash,bike,No,4,E-MUM-3
TXN460,2025-02-04,19:02:00,BPCL,delhi-pump-01,delhi,diesel,39.51,87.67,3463.84,Card,car,Yes,4,E-DEL-4
TXN461,2024-04-19,21:22:00,BPCL,delhi-pump-04,delhi,power petrol,43.18,99.15,4281.30,UPI,car,No,4,E-DEL-1
TXN462,2025-02-18,03:24:00,HP,delhi-pump-04,delhi,power petrol,5.53,99.74,551.56,Card,bike,Yes,3,E-DEL-2
TXN463,2025-07-20,03:55:00,BPCL,chennai-pump-03,chennai,power petrol,14.46,99.63,1440.65,Card,bike,Yes,1,E-CHE-4
TXN464,2024-06-16,17:58:00,IOCL,bangalore-pump-07,bangalore,diesel,12.14,87.16,1058.12,UPI,bike,Yes,2,E-BAN-2
TXN465,2025-10-30,23:30:00,BPCL,pune-pump-06,pune,power petrol,41.29,99.29,4099.68,Card,car,No,2,E-PUN-2
TXN466,2024-12-07,22:08:00,IOCL,bangalore-pump-07,bangalore,power petrol,44.44,99.64,4428.00,Cash,car,Yes,2,E-BAN-2
TXN467,2024-06-19,16:29:00,HP,delhi-pump-04,delhi,diesel,8.92,88.05,785.41,Card,bike,No,2,E-DEL-1
TXN468,2025-09-08,07:58:00,BPCL,delhi-pump-01,delhi,petrol,13.40,94.47,1265.90,Card,bike,No,3,E-DEL-4
TXN469,2025-04-23,13:03:00,BPCL,chennai-pump-05,chennai,diesel,44.62,87.30,3895.33,Card,car,No,1,E-CHE-1
TXN470,2024-06-14,19:05:00,BPCL,bangalore-pump-07,bangalore,diesel,5.64,87.64,494.29,Cash,bike,Yes,1,E-BAN-1
TXN471,2025-02-17,10:57:00,BPCL,bangalore-pump-07,bangalore,petrol,25.97,94.80,2461.96,Cash,car,Yes,1,E-BAN-4
TXN472,2025-05-30,08:02:00,HP,pune-pump-01,pune,petrol,22.66,94.24,2135.48,Card,car,Yes,5,E-PUN-4
TXN473,2025-04-23,08:16:00,IOCL,bangalore-pump-07,bangalore,petrol,13.16,94.23,1240.07,UPI,bike,No,3,E-BAN-5
TXN474,2025-05-15,06:52:00,IOCL,mumbai-pump-02,mumbai,power petrol,12.40,99.42,1232.81,Cash,bike,No,5,E-MUM-5
TXN475,2024-11-07,11:50:00,HP,pune-pump-06,pune,diesel,5.58,87.51,488.31,Card,bike,Yes,4,E-PUN-5
TXN476,2024-09-27,05:52:00,IOCL,delhi-pump-04,delhi,power petrol,10.93,98.97,1081.74,Card,bike,Yes,4,E-DEL-1
TXN477,2024-08-15,23:17:00,BPCL,bangalore-pump-07,bangalore,petrol,37.91,94.45,3580.60,Card,car,No,4,E-BAN-4
TXN478,2024-07-28,02:14:00,BPCL,delhi-pump-04,delhi,power petrol,33.54,99.39,3333.54,UPI,car,No,1,E-DEL-5
TXN479,2025-08-16,21:21:00,BPCL,pune-pump-06,pune,diesel,18.60,88.11,1638.85,Card,car,No,5,E-PUN-4
TXN480,2025-11-14,10:08:00,IOCL,pune-pump-06,pune,diesel,8.83,87.54,772.98,Cash,bike,Yes,1,E-PUN-1
TXN481,2024-10-11,10:02:00,HP,pune-pump-01,pune,petrol,23.63,94.79,2239.89,Card,car,Yes,5,E-PUN-2
TXN482,2025-01-15,08:19:00,HP,mumbai-pump-02,mumbai,diesel,42.99,87.57,3764.63,Cash,car,No,5,E-MUM-1
TXN483,2024-09-15,20:40:00,BPCL,delhi-pump-04,delhi,petrol,38.56,94.64,3649.32,UPI,car,No,1,E-DEL-3
TXN484,2024-12-02,15:02:00,IOCL,pune-pump-06,pune,power petrol,43.68,99.66,4353.15,Cash,car,No,3,E-PUN-1
TXN485,2024-11-23,08:31:00,IOCL,chennai-pump-05,chennai,power petrol,10.28,99.01,1017.82,Card,bike,No,1,E-CHE-4
TXN486,2024-02-23,13:03:00,IOCL,chennai-pump-03,chennai,petrol,39.03,94.36,3682.87,Card,car,No,5,E-CHE-1
TXN487,2025-03-13,19:41:00,HP,bangalore-pump-07,bangalore,power petrol,24.32,99.32,2415.46,Card,car,No,5,E-BAN-1
TXN488,2024-02-14,11:24:00,BPCL,chennai-pump-03,chennai,petrol,12.15,94.76,1151.33,Card,bike,No,3,E-CHE-4
TXN489,2025-06-12,21:36:00,IOCL,mumbai-pump-02,mumbai,diesel,34.12,87.58,2988.23,UPI,car,Yes,5,E-MUM-2
TXN490,2025-01-05,04:14:00,IOCL,chennai-pump-03,chennai,petrol,29.35,94.96,2787.08,Cash,car,Yes,3,E-CHE-1
TXN491,2025-05-08,00:26:00,BPCL,bangalore-pump-07,bangalore,diesel,37.91,87.63,3322.05,UPI,car,Yes,5,E-BAN-2
TXN492,2025-07-24,03:22:00,HP,bangalore-pump-07,bangalore,petrol,16.20,94.66,1533.49,Card,car,Yes,3,E-BAN-2
TXN493,2025-10-01,17:09:00,IOCL,mumbai-pump-04,mumbai,diesel,45.11,87.26,3936.30,UPI,car,Yes,1,E-MUM-4
TXN494,2024-11-01,08:23:00,HP,mumbai-pump-04,mumbai,power petrol,25.13,99.08,2489.88,UPI,car,Yes,5,E-MUM-4
TXN495,2025-10-13,12:45:00,IOCL,delhi-pump-04,delhi,power petrol,6.16,99.40,612.30,Card,bike,No,3,E-DEL-3
TXN496,2025-02-17,08:49:00,IOCL,delhi-pump-04,delhi,petrol,19.44,94.34,1833.97,Card,car,No,2,E-DEL-5
TXN497,2024-04-27,03:35:00,IOCL,chennai-pump-05,chennai,petrol,31.82,94.92,3020.35,Card,car,No,2,E-CHE-4
TXN498,2024-08-10,10:24:00,IOCL,bangalore-pump-07,bangalore,diesel,8.50,87.61,744.68,Cash,bike,No,3,E-BAN-3
TXN499,2024-01-13,22:58:00,BPCL,chennai-pump-03,chennai,petrol,12.01,94.54,1135.43,Cash,bike,No,3,E-CHE-3
TXN500,2025-09-17,05:16:00,BPCL,bangalore-pump-07,bangalore,diesel,38.07,87.34,3325.03,UPI,car,Yes,3,E-BAN-3
TXN501,2025-03-28,10:36:00,BPCL,delhi-pump-04,delhi,diesel,9.22,87.66,808.23,Card,bike,Yes,1,E-DEL-4
TXN502,2024-10-30,16:59:00,BPCL,delhi-pump-01,delhi,diesel,11.38,87.87,999.96,UPI,bike,Yes,4,E-DEL-3
TXN503,2024-10-27,15:24:00,BPCL,mumbai-pump-02,mumbai,power petrol,43.61,99.24,4327.86,Cash,car,No,4,E-MUM-2
TXN504,2025-10-02,20:23:00,BPCL,pune-pump-06,pune,petrol,23.58,94.69,2232.79,UPI,car,Yes,4,E-PUN-2
TXN505,2025-05-05,23:06:00,IOCL,pune-pump-06,pune,power petrol,5.52,99.82,551.01,UPI,bike,No,5,E-PUN-2
TXN506,2024-05-25,05:06:00,HP,mumbai-pump-04,mumbai,petrol,11.09,94.66,1049.78,UPI,bike,Yes,3,E-MUM-4
TXN507,2024-03-18,11:24:00,BPCL,pune-pump-06,pune,diesel,28.19,87.36,2462.68,Cash,car,Yes,2,E-PUN-1
TXN508,2025-05-22,03:53:00,HP,delhi-pump-04,delhi,petrol,46.21,94.75,4378.40,Cash,car,Yes,5,E-DEL-5
TXN509,2025-08-16,09:17:00,BPCL,chennai-pump-03,chennai,power petrol,5.00,99.25,496.25,Card,bike,Yes,4,E-CHE-2
TXN510,2024-11-05,03:29:00,HP,delhi-pump-01,delhi,power petrol,7.98,99.23,791.86,Cash,bike,Yes,2,E-DEL-5
TXN511,2024-02-04,23:48:00,BPCL,chennai-pump-03,chennai,petrol,30.47,95.18,2900.13,UPI,car,No,1,E-CHE-1
TXN512,2024-07-20,01:00:00,HP,chennai-pump-03,chennai,petrol,42.66,94.71,4040.33,Cash,car,Yes,4,E-CHE-1
TXN513,2025-03-21,20:40:00,BPCL,delhi-pump-04,delhi,petrol,28.73,95.16,2733.95,UPI,car,Yes,4,E-DEL-5
TXN514,2025-06-19,00:44:00,IOCL,chennai-pump-03,chennai,petrol,18.68,95.07,1775.91,UPI,car,No,3,E-CHE-1
TXN515,2025-04-04,09:12:00,BPCL,chennai-pump-05,chennai,power petrol,30.95,99.10,3067.14,Cash,car,Yes,3,E-CHE-4
TXN516,2024-08-20,12:48:00,HP,mumbai-pump-02,mumbai,power petrol,23.59,99.42,2345.32,Card,car,Yes,3,E-MUM-5
TXN517,2024-01-18,02:34:00,BPCL,mumbai-pump-04,mumbai,power petrol,10.70,99.79,1067.75,Card,bike,No,4,E-MUM-3
TXN518,2024-02-08,20:06:00,HP,pune-pump-01,pune,power petrol,16.33,99.95,1632.18,Cash,car,Yes,5,E-PUN-3
TXN519,2025-08-15,13:55:00,IOCL,mumbai-pump-02,mumbai,diesel,9.77,87.72,857.02,Card,bike,No,1,E-MUM-5
TXN520,2024-04-02,09:36:00,BPCL,bangalore-pump-07,bangalore,petrol,16.97,94.93,1610.96,UPI,car,Yes,5,E-BAN-3
TXN521,2025-12-15,16:13:00,IOCL,pune-pump-06,pune,petrol,19.53,94.78,1851.05,Cash,car,Yes,1,E-PUN-3
TXN522,2025-10-29,10:04:00,IOCL,pune-pump-06,pune,diesel,12.55,87.47,1097.75,UPI,bike,No,4,E-PUN-1
TXN523,2024-04-30,03:39:00,BPCL,chennai-pump-03,chennai,petrol,47.63,94.85,4517.71,Card,car,No,5,E-CHE-5
TXN524,2024-11-30,01:48:00,HP,mumbai-pump-04,mumbai,power petrol,7.02,99.45,698.14,UPI,bike,Yes,5,E-MUM-2
TXN525,2024-10-15,06:03:00,HP,pune-pump-06,pune,petrol,14.06,94.39,1327.12,Cash,bike,Yes,1,E-PUN-3
TXN526,2024-03-27,23:15:00,BPCL,mumbai-pump-04,mumbai,power petrol,12.91,99.48,1284.29,Cash,bike,No,2,E-MUM-2
TXN527,2024-12-20,09:38:00,HP,pune-pump-06,pune,power petrol,21.56,99.06,2135.73,Cash,car,No,3,E-PUN-1
TXN528,2025-08-24,03:21:00,HP,bangalore-pump-07,bangalore,petrol,30.81,94.64,2915.86,Cash,car,Yes,2,E-BAN-1
TXN529,2024-04-17,21:21:00,IOCL,delhi-pump-01,delhi,power petrol,37.45,99.63,3731.14,Card,car,Yes,1,E-DEL-5
TXN530,2025-09-25,20:22:00,HP,mumbai-pump-02,mumbai,petrol,6.63,94.54,626.80,Cash,bike,No,1,E-MUM-4
TXN531,2024-04-03,05:57:00,IOCL,mumbai-pump-04,mumbai,petrol,6.02,95.08,572.38,Cash,bike,No,3,E-MUM-2
TXN532,2024-12-18,09:48:00,HP,delhi-pump-01,delhi,diesel,10.52,87.78,923.45,Card,bike,No,4,E-DEL-4
TXN533,2024-03-29,18:14:00,BPCL,mumbai-pump-02,mumbai,petrol,12.73,94.68,1205.28,Card,bike,No,4,E-MUM-2
TXN534,2024-09-30,13:53:00,IOCL,pune-pump-01,pune,petrol,35.49,94.84,3365.87,UPI,car,Yes,2,E-PUN-2
TXN535,2024-01-10,05:38:00,IOCL,delhi-pump-04,delhi,diesel,28.73,87.17,2504.39,Card,car,Yes,1,E-DEL-4
TXN536,2025-05-19,18:43:00,BPCL,mumbai-pump-04,mumbai,petrol,34.78,94.75,3295.41,UPI,car,Yes,2,E-MUM-1
TXN537,2024-04-12,01:20:00,HP,mumbai-pump-04,mumbai,power petrol,43.99,99.66,4384.04,Card,car,Yes,2,E-MUM-4
TXN538,2024-09-27,09:01:00,BPCL,delhi-pump-04,delhi,petrol,39.63,94.37,3739.88,Cash,car,Yes,4,E-DEL-4
TXN539,2025-06-01,07:02:00,HP,delhi-pump-01,delhi,diesel,6.78,87.99,596.57,Cash,bike,No,3,E-DEL-2
TXN540,2025-10-18,13:52:00,IOCL,mumbai-pump-04,mumbai,diesel,27.72,87.80,2433.82,Card,car,Yes,5,E-MUM-3
TXN541,2025-08-20,23:31:00,HP,pune-pump-06,pune,petrol,9.32,94.33,879.16,Cash,bike,No,1,E-PUN-2
TXN542,2024-05-24,05:48:00,BPCL,delhi-pump-04,delhi,power petrol,6.79,99.64,676.56,Card,bike,No,2,E-DEL-5
TXN543,2024-01-03,09:33:00,HP,chennai-pump-05,chennai,petrol,47.54,94.70,4502.04,Cash,car,Yes,2,E-CHE-5
TXN544,2025-07-02,04:06:00,BPCL,mumbai-pump-04,mumbai,power petrol,12.42,99.00,1229.58,Card,bike,Yes,1,E-MUM-5
TXN545,2024-10-13,06:10:00,IOCL,mumbai-pump-02,mumbai,petrol,49.84,95.08,4738.79,Cash,car,Yes,2,E-MUM-2
TXN546,2025-04-17,18:57:00,IOCL,mumbai-pump-04,mumbai,petrol,12.86,94.42,1214.24,Cash,bike,Yes,3,E-MUM-5
TXN547,2025-09-29,16:05:00,HP,chennai-pump-05,chennai,petrol,41.06,94.42,3876.89,UPI,car,No,2,E-CHE-5
TXN548,2024-07-05,23:48:00,HP,pune-pump-06,pune,power petrol,7.79,99.57,775.65,Card,bike,Yes,4,E-PUN-2
TXN549,2025-04-09,08:38:00,HP,pune-pump-01,pune,power petrol,18.01,99.89,1799.02,Cash,car,Yes,1,E-PUN-5
TXN550,2024-07-02,02:46:00,BPCL,chennai-pump-05,chennai,diesel,16.41,87.22,1431.28,Cash,car,No,5,E-CHE-5
TXN551,2025-09-08,21:32:00,BPCL,delhi-pump-01,delhi,diesel,31.86,87.17,2777.24,UPI,car,No,1,E-DEL-2
TXN552,2025-07-12,20:10:00,BPCL,pune-pump-01,pune,power petrol,34.90,99.18,3461.38,Cash,car,No,5,E-PUN-4
TXN553,2024-09-06,01:34:00,HP,bangalore-pump-07,bangalore,petrol,32.31,95.09,3072.36,Cash,car,No,5,E-BAN-3
TXN554,2024-01-23,17:15:00,IOCL,mumbai-pump-04,mumbai,power petrol,33.95,99.32,3371.91,Cash,car,Yes,5,E-MUM-5
TXN555,2024-10-18,17:06:00,HP,chennai-pump-05,chennai,petrol,9.70,94.97,921.21,UPI,bike,Yes,3,E-CHE-5
TXN556,2024-10-11,05:51:00,BPCL,chennai-pump-03,chennai,power petrol,5.22,99.85,521.22,Cash,bike,Yes,1,E-CHE-5
TXN557,2024-08-11,15:38:00,IOCL,chennai-pump-05,chennai,diesel,16.89,87.43,1476.69,Card,car,No,3,E-CHE-3
TXN558,2024-01-25,18:14:00,IOCL,chennai-pump-05,chennai,diesel,27.38,87.21,2387.81,UPI,car,No,2,E-CHE-2
TXN559,2025-05-03,09:14:00,BPCL,pune-pump-01,pune,diesel,5.28,87.72,463.16,Card,bike,Yes,5,E-PUN-4
TXN560,2024-09-15,05:55:00,IOCL,pune-pump-06,pune,diesel,15.96,87.26,1392.67,UPI,car,No,4,E-PUN-4
TXN561,2024-07-30,00:41:00,BPCL,pune-pump-01,pune,diesel,17.51,87.55,1533.00,UPI,car,No,2,E-PUN-3
TXN562,2025-03-09,19:58:00,IOCL,mumbai-pump-04,mumbai,petrol,14.34,94.67,1357.57,Card,bike,No,1,E-MUM-4
TXN563,2025-09-08,23:42:00,BPCL,delhi-pump-04,delhi,power petrol,5.66,99.60,563.74,Cash,bike,No,2,E-DEL-3
TXN564,2025-06-21,13:20:00,IOCL,mumbai-pump-02,mumbai,power petrol,11.86,99.52,1180.31,Cash,bike,Yes,2,E-MUM-2
TXN565,2025-03-30,23:39:00,IOCL,mumbai-pump-02,mumbai,petrol,41.38,94.45,3908.34,Cash,car,Yes,4,E-MUM-2
TXN566,2024-12-14,19:27:00,HP,delhi-pump-01,delhi,petrol,7.74,94.41,730.73,Cash,bike,Yes,1,E-DEL-4
TXN567,2025-06-07,04:59:00,HP,mumbai-pump-04,mumbai,petrol,20.51,94.94,1947.22,Card,car,No,2,E-MUM-2
TXN568,2025-06-09,01:17:00,HP,delhi-pump-01,delhi,diesel,41.44,87.36,3620.20,UPI,car,Yes,4,E-DEL-5
TXN569,2024-07-26,12:19:00,BPCL,chennai-pump-03,chennai,petrol,32.64,94.57,3086.76,Cash,car,Yes,5,E-CHE-5
TXN570,2024-08-01,03:13:00,BPCL,mumbai-pump-02,mumbai,power petrol,6.40,99.90,639.36,UPI,bike,No,4,E-MUM-3
TXN571,2024-12-05,22:56:00,IOCL,mumbai-pump-04,mumbai,power petrol,11.67,99.72,1163.73,Card,bike,Yes,2,E-MUM-4
TXN572,2025-05-30,16:45:00,BPCL,mumbai-pump-02,mumbai,diesel,16.80,87.69,1473.19,Card,car,Yes,4,E-MUM-2
TXN573,2025-04-02,20:55:00,HP,pune-pump-06,pune,petrol,38.07,94.54,3599.14,Cash,car,Yes,5,E-PUN-2
TXN574,2024-03-16,04:37:00,HP,chennai-pump-05,chennai,petrol,13.08,94.76,1239.46,Cash,bike,Yes,1,E-CHE-2
TXN575,2025-06-11,05:07:00,HP,pune-pump-01,pune,power petrol,5.20,99.45,517.14,Cash,bike,Yes,4,E-PUN-3
TXN576,2024-01-20,18:24:00,HP,mumbai-pump-02,mumbai,power petrol,9.62,99.59,958.06,UPI,bike,No,3,E-MUM-3
TXN577,2024-04-23,22:24:00,BPCL,bangalore-pump-07,bangalore,petrol,23.76,94.49,2245.08,Card,car,No,1,E-BAN-3
TXN578,2025-12-02,10:56:00,BPCL,delhi-pump-01,delhi,petrol,9.22,95.17,877.47,Card,bike,No,3,E-DEL-2
TXN579,2025-11-18,19:44:00,BPCL,bangalore-pump-07,bangalore,power petrol,30.03,99.76,2995.79,Card,car,No,1,E-BAN-1
