Date,Company,FuelType,PaymentMethod,City,Year,Month,Day,DayOfWeek,IsWeekend,IsRepublicDay,DayMean_PriorYears,DayMean_Global,Predicted_Daily_Total_Amount
2026-01-16,IOCL,diesel,Cash,mumbai,2026,1,16,4,0,0,1874.8266666666666,1874.8266666666666,1885.2106
2026-01-16,IOCL,diesel,Cash,pune,2026,1,16,4,0,0,1985.75,1985.75,1740.3074
2026-01-16,IOCL,diesel,UPI,bangalore,2026,1,16,4,0,0,1737.5199999999998,1737.5199999999998,1979.6113
2026-01-16,IOCL,diesel,UPI,chennai,2026,1,16,4,0,0,1916.011,1916.011,1915.7406
2026-01-16,IOCL,diesel,UPI,delhi,2026,1,16,4,0,0,2074.5945454545454,2074.5945454545454,2157.2883
2026-01-16,IOCL,diesel,UPI,mumbai,2026,1,16,4,0,0,1915.90125,1915.90125,1960.1556
2026-01-16,IOCL,diesel,UPI,pune,2026,1,16,4,0,0,1043.585,1043.585,1187.5186
2026-01-16,IOCL,petrol,Card,bangalore,2026,1,16,4,0,0,1443.8766666666668,1443.8766666666668,1634.4427
2026-01-16,IOCL,petrol,Card,chennai,2026,1,16,4,0,0,2473.17875,2473.17875,1939.124
2026-01-16,IOCL,petrol,Card,delhi,2026,1,16,4,0,0,2645.5636363636363,2645.5636363636363,3928.7903
2026-01-16,IOCL,petrol,Card,mumbai,2026,1,16,4,0,0,1198.185714285714,1198.185714285714,1234.8594
2026-01-16,IOCL,petrol,Card,pune,2026,1,16,4,0,0,2556.2799999999997,2556.2799999999997,3304.029
2026-01-16,IOCL,petrol,Cash,bangalore,2026,1,16,4,0,0,2577.71,2577.71,3522.181
2026-01-16,IOCL,petrol,Cash,chennai,2026,1,16,4,0,0,1951.1850000000002,1951.1850000000002,1692.6228
2026-01-16,IOCL,petrol,Cash,delhi,2026,1,16,4,0,0,2340.834,2340.834,2319.7358
2026-01-16,IOCL,petrol,Cash,mumbai,2026,1,16,4,0,0,2457.228888888889,2457.228888888889,2134.5046
2026-01-16,IOCL,petrol,Cash,pune,2026,1,16,4,0,0,2498.4,2498.4,1983.5977
2026-01-16,IOCL,petrol,UPI,bangalore,2026,1,16,4,0,0,2599.9266666666667,2599.9266666666667,3590.3486
2026-01-16,IOCL,petrol,UPI,chennai,2026,1,16,4,0,0,1855.25,1855.25,1685.2736
2026-01-16,IOCL,petrol,UPI,delhi,2026,1,16,4,0,0,2062.8875,2062.8875,1962.0813
2026-01-16,IOCL,petrol,UPI,mumbai,2026,1,16,4,0,0,1764.125,1764.125,1762.8174
2026-01-16,IOCL,petrol,UPI,pune,2026,1,16,4,0,0,2083.22,2083.22,1669.926
2026-01-16,IOCL,power petrol,Card,bangalore,2026,1,16,4,0,0,2473.382857142857,2473.382857142857,2254.779
2026-01-16,IOCL,power petrol,Card,chennai,2026,1,16,4,0,0,2190.233333333333,2190.233333333333,2013.3147
2026-01-16,IOCL,power petrol,Card,delhi,2026,1,16,4,0,0,1863.5766666666666,1863.5766666666666,2171.2964
2026-01-16,IOCL,power petrol,Card,mumbai,2026,1,16,4,0,0,2355.5714285714284,2355.5714285714284,2099.5132
2026-01-16,IOCL,power petrol,Card,pune,2026,1,16,4,0,0,2648.766153846154,2648.766153846154,3297.6467
2026-01-16,IOCL,power petrol,Cash,bangalore,2026,1,16,4,0,0,1865.993333333333,1865.993333333333,1922.8269
2026-01-16,IOCL,power petrol,Cash,chennai,2026,1,16,4,0,0,1671.87375,1671.87375,1619.0018
2026-01-16,IOCL,power petrol,Cash,delhi,2026,1,16,4,0,0,2514.805,2514.805,4000.6538
2026-01-16,IOCL,power petrol,Cash,mumbai,2026,1,16,4,0,0,2150.042857142857,2150.042857142857,1813.8632
2026-01-16,IOCL,power petrol,Cash,pune,2026,1,16,4,0,0,2724.98,2724.98,2937.3386
2026-01-16,IOCL,power petrol,UPI,bangalore,2026,1,16,4,0,0,2309.24,2309.24,2214.6838
2026-01-16,IOCL,power petrol,UPI,chennai,2026,1,16,4,0,0,2456.991666666667,2456.991666666667,1988.3846
2026-01-16,IOCL,power petrol,UPI,delhi,2026,1,16,4,0,0,2472.733846153846,2472.733846153846,2523.5537
2026-01-16,IOCL,power petrol,UPI,mumbai,2026,1,16,4,0,0,2099.7028571428573,2099.7028571428573,1861.9755
2026-01-16,IOCL,power petrol,UPI,pune,2026,1,16,4,0,0,2106.649,2106.649,1711.0236
2026-01-17,BPCL,diesel,Card,bangalore,2026,1,17,5,1,0,993.4040000000001,993.4040000000001,994.8711
2026-01-17,BPCL,diesel,Card,chennai,2026,1,17,5,1,0,2301.473,2301.473,1415.4546
2026-01-17,BPCL,diesel,Card,delhi,2026,1,17,5,1,0,2874.375,2874.375,3658.6016
2026-01-17,BPCL,diesel,Card,mumbai,2026,1,17,5,1,0,1289.77,1289.77,1274.0994
2026-01-17,BPCL,diesel,Card,pune,2026,1,17,5,1,0,1298.9855555555555,1298.9855555555555,1287.6682
2026-01-17,BPCL,diesel,Cash,bangalore,2026,1,17,5,1,0,1852.3433333333335,1852.3433333333335,1551.0681
2026-01-17,BPCL,diesel,Cash,chennai,2026,1,17,5,1,0,2704.081111111111,2704.081111111111,2738.0906
2026-01-17,BPCL,diesel,Cash,delhi,2026,1,17,5,1,0,2138.9655555555555,2138.9655555555555,1520.2965
2026-01-17,BPCL,diesel,Cash,mumbai,2026,1,17,5,1,0,1864.2336363636364,1864.2336363636364,1398.6978
2026-01-17,BPCL,diesel,Cash,pune,2026,1,17,5,1,0,1948.3183333333334,1948.3183333333334,1335.2051
2026-01-17,BPCL,diesel,UPI,bangalore,2026,1,17,5,1,0,2066.0075,2066.0075,1446.7273
2026-01-17,BPCL,diesel,UPI,chennai,2026,1,17,5,1,0,800.13,1813.2723076923078,803.8812
2026-01-17,BPCL,diesel,UPI,delhi,2026,1,17,5,1,0,1679.2490909090907,1679.2490909090907,1447.8513
2026-01-17,BPCL,diesel,UPI,mumbai,2026,1,17,5,1,0,1948.2766666666669,1948.2766666666669,1295.0118
2026-01-17,BPCL,diesel,UPI,pune,2026,1,17,5,1,0,1330.9773333333333,1330.9773333333333,1294.7905
2026-01-17,BPCL,petrol,Card,bangalore,2026,1,17,5,1,0,3095.5171428571425,3095.5171428571425,3923.7793
2026-01-17,BPCL,petrol,Card,chennai,2026,1,17,5,1,0,2214.8877777777775,2214.8877777777775,1435.9077
2026-01-17,BPCL,petrol,Card,delhi,2026,1,17,5,1,0,2320.816875,2320.816875,1798.8198
2026-01-17,BPCL,petrol,Card,mumbai,2026,1,17,5,1,0,1882.6116666666667,1882.6116666666667,1503.9742
2026-01-17,BPCL,petrol,Card,pune,2026,1,17,5,1,0,2420.381,2420.381,1440.0304
2026-01-17,BPCL,petrol,Cash,bangalore,2026,1,17,5,1,0,2466.1639999999998,2466.1639999999998,1652.5238
2026-01-17,BPCL,petrol,Cash,chennai,2026,1,17,5,1,0,2086.0437500000003,2086.0437500000003,1343.9706
2026-01-17,BPCL,petrol,Cash,delhi,2026,1,17,5,1,0,1866.4633333333331,1866.4633333333331,1622.8945
2026-01-17,BPCL,petrol,Cash,mumbai,2026,1,17,5,1,0,1797.44125,1797.44125,1462.0327
2026-01-17,BPCL,petrol,Cash,pune,2026,1,17,5,1,0,2223.7366666666667,2223.7366666666667,1424.838
2026-01-17,BPCL,petrol,UPI,bangalore,2026,1,17,5,1,0,2505.5628571428574,2505.5628571428574,1557.2966
2026-01-17,BPCL,petrol,UPI,chennai,2026,1,17,5,1,0,1973.3138461538463,1973.3138461538463,1284.6978
2026-01-17,BPCL,petrol,UPI,delhi,2026,1,17,5,1,0,2617.1457142857143,2617.1457142857143,3517.2217
2026-01-17,BPCL,petrol,UPI,mumbai,2026,1,17,5,1,0,2047.079090909091,2047.079090909091,1431.0327
2026-01-17,BPCL,petrol,UPI,pune,2026,1,17,5,1,0,1997.163,1997.163,1293.1844
2026-01-17,BPCL,power petrol,Card,bangalore,2026,1,17,5,1,0,2145.02,2145.02,1613.2838
2026-01-17,BPCL,power petrol,Card,chennai,2026,1,17,5,1,0,2133.150909090909,2133.150909090909,1352.3239
2026-01-17,BPCL,power petrol,Card,delhi,2026,1,17,5,1,0,2168.163333333333,2168.163333333333,1764.9255
2026-01-17,BPCL,power petrol,Card,mumbai,2026,1,17,5,1,0,1784.5966666666668,1784.5966666666668,1383.4049
2026-01-17,BPCL,power petrol,Card,pune,2026,1,17,5,1,0,2765.4100000000003,2765.4100000000003,2712.0613
2026-01-17,BPCL,power petrol,Cash,bangalore,2026,1,17,5,1,0,3476.37,3476.37,3921.344
2026-01-17,BPCL,power petrol,Cash,chennai,2026,1,17,5,1,0,2002.8188888888888,2002.8188888888888,1343.508
2026-01-17,BPCL,power petrol,Cash,delhi,2026,1,17,5,1,0,2305.334,2305.334,1935.2028
2026-01-17,BPCL,power petrol,Cash,mumbai,2026,1,17,5,1,0,2318.9137499999997,2318.9137499999997,1528.0671
2026-01-17,BPCL,power petrol,Cash,pune,2026,1,17,5,1,0,1313.27,2600.3742857142856,1303.6254
2026-01-17,BPCL,power petrol,UPI,bangalore,2026,1,17,5,1,0,2434.395,2434.395,1622.4078
2026-01-17,BPCL,power petrol,UPI,chennai,2026,1,17,5,1,0,2866.3214285714284,2866.3214285714284,3746.7434
2026-01-17,BPCL,power petrol,UPI,delhi,2026,1,17,5,1,0,2315.961111111111,2315.961111111111,1845.0876
2026-01-17,BPCL,power petrol,UPI,mumbai,2026,1,17,5,1,0,1974.024,1974.024,1370.4698
2026-01-17,BPCL,power petrol,UPI,pune,2026,1,17,5,1,0,1944.9627272727273,1944.9627272727273,1375.4938
2026-01-17,HP,diesel,Card,bangalore,2026,1,17,5,1,0,2871.181666666667,2871.181666666667,3586.3418
2026-01-17,HP,diesel,Card,chennai,2026,1,17,5,1,0,1960.89125,1960.89125,1865.2986
2026-01-17,HP,diesel,Card,delhi,2026,1,17,5,1,0,1051.2,1208.6833333333334,998.9783
2026-01-17,HP,diesel,Card,mumbai,2026,1,17,5,1,0,1786.7369999999999,1786.7369999999999,1640.2095
2026-01-17,HP,diesel,Card,pune,2026,1,17,5,1,0,1597.4957142857143,1597.4957142857143,1571.1573
2026-01-17,HP,diesel,Cash,bangalore,2026,1,17,5,1,0,2432.7725,2432.7725,2218.2349
2026-01-17,HP,diesel,Cash,chennai,2026,1,17,5,1,0,1879.03,1879.03,1822.6879
2026-01-17,HP,diesel,Cash,delhi,2026,1,17,5,1,0,1638.6328571428571,1638.6328571428571,1685.0422
2026-01-17,HP,diesel,Cash,mumbai,2026,1,17,5,1,0,1707.6585714285716,1707.6585714285716,1646.1549
2026-01-17,HP,diesel,Cash,pune,2026,1,17,5,1,0,2379.6408333333334,2379.6408333333334,2005.0459
2026-01-17,HP,diesel,UPI,bangalore,2026,1,17,5,1,0,1802.21625,1802.21625,1822.3755
2026-01-17,HP,diesel,UPI,chennai,2026,1,17,5,1,0,2105.03125,2105.03125,1852.676
2026-01-17,HP,diesel,UPI,delhi,2026,1,17,5,1,0,1426.8066666666666,1426.8066666666666,1557.9487
2026-01-17,HP,diesel,UPI,mumbai,2026,1,17,5,1,0,2395.915,2395.915,2092.0334
2026-01-17,HP,diesel,UPI,pune,2026,1,17,5,1,0,2342.6475,2342.6475,2021.526
2026-01-17,HP,petrol,Card,bangalore,2026,1,17,5,1,0,1726.2966666666669,1726.2966666666669,1781.6721
2026-01-17,HP,petrol,Card,chennai,2026,1,17,5,1,0,2772.457,2772.457,3171.4023
2026-01-17,HP,petrol,Card,delhi,2026,1,17,5,1,0,1653.8880000000001,1653.8880000000001,1611.4606
2026-01-17,HP,petrol,Card,mumbai,2026,1,17,5,1,0,2676.4533333333334,2676.4533333333334,3307.7146
2026-01-17,HP,petrol,Card,pune,2026,1,17,5,1,0,2386.945,2386.945,1959.9277
2026-01-17,HP,petrol,Cash,bangalore,2026,1,17,5,1,0,2466.4616666666666,2466.4616666666666,2164.4705
2026-01-17,HP,petrol,Cash,chennai,2026,1,17,5,1,0,2243.4049999999997,2243.4049999999997,2018.4902
2026-01-17,HP,petrol,Cash,delhi,2026,1,17,5,1,0,2151.3700000000003,2151.3700000000003,1864.0002
2026-01-17,HP,petrol,Cash,mumbai,2026,1,17,5,1,0,1801.3799999999999,1801.3799999999999,1649.4143
2026-01-17,HP,petrol,Cash,pune,2026,1,17,5,1,0,1396.2544444444443,1396.2544444444443,1310.2106
2026-01-17,HP,petrol,UPI,bangalore,2026,1,17,5,1,0,1942.2,1942.2,1904.9507
2026-01-17,HP,petrol,UPI,chennai,2026,1,17,5,1,0,1994.8986666666667,1994.8986666666667,1783.7944
2026-01-17,HP,petrol,UPI,delhi,2026,1,17,5,1,0,1918.9264285714287,1918.9264285714287,1775.2266
2026-01-17,HP,petrol,UPI,mumbai,2026,1,17,5,1,0,2812.19,2812.19,2940.0308
2026-01-17,HP,petrol,UPI,pune,2026,1,17,5,1,0,1987.6850000000002,1987.6850000000002,1695.3112
2026-01-17,HP,power petrol,Card,bangalore,2026,1,17,5,1,0,3296.3419999999996,3296.3419999999996,3901.2395
2026-01-17,HP,power petrol,Card,chennai,2026,1,17,5,1,0,3017.558333333333,3017.558333333333,3897.3901
2026-01-17,HP,power petrol,Card,delhi,2026,1,17,5,1,0,1895.62375,1895.62375,2051.5452
2026-01-17,HP,power petrol,Card,mumbai,2026,1,17,5,1,0,2562.9829999999997,2562.9829999999997,3215.5293
2026-01-17,HP,power petrol,Card,pune,2026,1,17,5,1,0,1996.61,1996.61,1776.6663
2026-01-17,HP,power petrol,Cash,bangalore,2026,1,17,5,1,0,0.0,,605.8963
2026-01-17,HP,power petrol,Cash,chennai,2026,1,17,5,1,0,1808.9650000000001,1808.9650000000001,1635.9584
2026-01-17,HP,power petrol,Cash,delhi,2026,1,17,5,1,0,2445.5171428571425,2445.5171428571425,2423.768
2026-01-17,HP,power petrol,Cash,mumbai,2026,1,17,5,1,0,2096.4666666666667,2096.4666666666667,1820.5419
2026-01-17,HP,power petrol,Cash,pune,2026,1,17,5,1,0,2382.055,2382.055,1986.909
2026-01-17,HP,power petrol,UPI,bangalore,2026,1,17,5,1,0,1548.9699999999998,1548.9699999999998,1737.604
2026-01-17,HP,power petrol,UPI,chennai,2026,1,17,5,1,0,3449.875,3449.875,3896.3804
2026-01-17,HP,power petrol,UPI,delhi,2026,1,17,5,1,0,1322.702,1322.702,1620.4982
2026-01-17,HP,power petrol,UPI,mumbai,2026,1,17,5,1,0,1848.05,1848.05,1816.3008
2026-01-17,HP,power petrol,UPI,pune,2026,1,17,5,1,0,2527.307777777778,2527.307777777778,3089.5115
2026-01-17,IOCL,diesel,Card,bangalore,2026,1,17,5,1,0,4194.373333333334,4194.373333333334,3945.467
2026-01-17,IOCL,diesel,Card,chennai,2026,1,17,5,1,0,1461.5025,1461.5025,1674.0182
2026-01-17,IOCL,diesel,Card,delhi,2026,1,17,5,1,0,1884.988,1884.988,2046.618
2026-01-17,IOCL,diesel,Card,mumbai,2026,1,17,5,1,0,1978.7118181818184,1978.7118181818184,1825.2874
2026-01-17,IOCL,diesel,Card,pune,2026,1,17,5,1,0,1934.158888888889,1934.158888888889,1742.0905
2026-01-17,IOCL,diesel,Cash,bangalore,2026,1,17,5,1,0,1159.5700000000002,1159.5700000000002,1194.9163
2026-01-17,IOCL,diesel,Cash,chennai,2026,1,17,5,1,0,948.3340000000001,948.3340000000001,1147.9979
2026-01-17,IOCL,diesel,Cash,delhi,2026,1,17,5,1,0,1955.898,1955.898,2014.0547
2026-01-17,IOCL,diesel,Cash,mumbai,2026,1,17,5,1,0,1874.8266666666666,1874.8266666666666,1761.264
2026-01-17,IOCL,diesel,Cash,pune,2026,1,17,5,1,0,1985.75,1985.75,1686.6089
2026-01-17,IOCL,diesel,UPI,bangalore,2026,1,17,5,1,0,1737.5199999999998,1737.5199999999998,1862.0786
2026-01-17,IOCL,diesel,UPI,chennai,2026,1,17,5,1,0,1916.011,1916.011,1811.548
2026-01-17,IOCL,diesel,UPI,delhi,2026,1,17,5,1,0,2074.5945454545454,2074.5945454545454,2028.3887
2026-01-17,IOCL,diesel,UPI,mumbai,2026,1,17,5,1,0,1915.90125,1915.90125,1779.3488
2026-01-17,IOCL,diesel,UPI,pune,2026,1,17,5,1,0,1043.585,1043.585,1085.5747
2026-01-17,IOCL,petrol,Card,bangalore,2026,1,17,5,1,0,1443.8766666666668,1443.8766666666668,1547.9039
2026-01-17,IOCL,petrol,Card,chennai,2026,1,17,5,1,0,2473.17875,2473.17875,1889.2551
2026-01-17,IOCL,petrol,Card,delhi,2026,1,17,5,1,0,2645.5636363636363,2645.5636363636363,3801.8323
2026-01-17,IOCL,petrol,Card,mumbai,2026,1,17,5,1,0,1198.185714285714,1198.185714285714,1128.02
2026-01-17,IOCL,petrol,Card,pune,2026,1,17,5,1,0,2556.2799999999997,2556.2799999999997,3206.1953
2026-01-17,IOCL,petrol,Cash,bangalore,2026,1,17,5,1,0,2577.71,2577.71,3443.5212
2026-01-17,IOCL,petrol,Cash,chennai,2026,1,17,5,1,0,1951.1850000000002,1951.1850000000002,1638.5125
2026-01-17,IOCL,petrol,Cash,delhi,2026,1,17,5,1,0,2340.834,2340.834,2231.7786
2026-01-17,IOCL,petrol,Cash,mumbai,2026,1,17,5,1,0,2457.228888888889,2457.228888888889,2007.1638
2026-01-17,IOCL,petrol,Cash,pune,2026,1,17,5,1,0,2498.4,2498.4,1912.012
2026-01-17,IOCL,petrol,UPI,bangalore,2026,1,17,5,1,0,2599.9266666666667,2599.9266666666667,3488.8987
2026-01-17,IOCL,petrol,UPI,chennai,2026,1,17,5,1,0,1855.25,1855.25,1630.0145
2026-01-17,IOCL,petrol,UPI,delhi,2026,1,17,5,1,0,2062.8875,2062.8875,1848.6221
2026-01-17,IOCL,petrol,UPI,mumbai,2026,1,17,5,1,0,1764.125,1764.125,1601.8464
2026-01-17,IOCL,petrol,UPI,pune,2026,1,17,5,1,0,2083.22,2083.22,1571.5911
2026-01-17,IOCL,power petrol,Card,bangalore,2026,1,17,5,1,0,2473.382857142857,2473.382857142857,2178.381
2026-01-17,IOCL,power petrol,Card,chennai,2026,1,17,5,1,0,2190.233333333333,2190.233333333333,1973.4182
2026-01-17,IOCL,power petrol,Card,delhi,2026,1,17,5,1,0,1863.5766666666666,1863.5766666666666,2082.6824
2026-01-17,IOCL,power petrol,Card,mumbai,2026,1,17,5,1,0,2355.5714285714284,2355.5714285714284,2006.7634
2026-01-17,IOCL,power petrol,Card,pune,2026,1,17,5,1,0,2648.766153846154,2648.766153846154,3219.6758
2026-01-17,IOCL,power petrol,Cash,bangalore,2026,1,17,5,1,0,1865.993333333333,1865.993333333333,1862.6062
2026-01-17,IOCL,power petrol,Cash,chennai,2026,1,17,5,1,0,1671.87375,1671.87375,1573.4799
2026-01-17,IOCL,power petrol,Cash,delhi,2026,1,17,5,1,0,2514.805,2514.805,3919.8064
2026-01-17,IOCL,power petrol,Cash,mumbai,2026,1,17,5,1,0,2150.042857142857,2150.042857142857,1702.5582
2026-01-17,IOCL,power petrol,Cash,pune,2026,1,17,5,1,0,2724.98,2724.98,2877.5273
2026-01-17,IOCL,power petrol,UPI,bangalore,2026,1,17,5,1,0,2309.24,2309.24,2121.1084
2026-01-17,IOCL,power petrol,UPI,chennai,2026,1,17,5,1,0,2456.991666666667,2456.991666666667,1931.3756
2026-01-17,IOCL,power petrol,UPI,delhi,2026,1,17,5,1,0,2472.733846153846,2472.733846153846,2407.5442
2026-01-17,IOCL,power petrol,UPI,mumbai,2026,1,17,5,1,0,2099.7028571428573,2099.7028571428573,1706.3422
2026-01-17,IOCL,power petrol,UPI,pune,2026,1,17,5,1,0,2106.649,2106.649,1622.8732
2026-01-18,BPCL,diesel,Card,bangalore,2026,1,18,6,1,0,993.4040000000001,993.4040000000001,1228.0001
2026-01-18,BPCL,diesel,Card,chennai,2026,1,18,6,1,0,2301.473,2301.473,1674.0798
2026-01-18,BPCL,diesel,Card,delhi,2026,1,18,6,1,0,2874.375,2874.375,3859.482
2026-01-18,BPCL,diesel,Card,mumbai,2026,1,18,6,1,0,1289.77,1289.77,1454.4404
2026-01-18,BPCL,diesel,Card,pune,2026,1,18,6,1,0,1298.9855555555555,1298.9855555555555,1510.7632
2026-01-18,BPCL,diesel,Cash,bangalore,2026,1,18,6,1,0,1852.3433333333335,1852.3433333333335,1766.9026
2026-01-18,BPCL,diesel,Cash,chennai,2026,1,18,6,1,0,2704.081111111111,2704.081111111111,2970.39
2026-01-18,BPCL,diesel,Cash,delhi,2026,1,18,6,1,0,2138.9655555555555,2138.9655555555555,1695.4545
2026-01-18,BPCL,diesel,Cash,mumbai,2026,1,18,6,1,0,1864.2336363636364,1864.2336363636364,1561.8022
2026-01-18,BPCL,diesel,Cash,pune,2026,1,18,6,1,0,1948.3183333333334,1948.3183333333334,1541.3231
2026-01-18,BPCL,diesel,UPI,bangalore,2026,1,18,6,1,0,2066.0075,2066.0075,1694.263
2026-01-18,BPCL,diesel,UPI,chennai,2026,1,18,6,1,0,1813.2723076923078,1813.2723076923078,1537.1587
2026-01-18,BPCL,diesel,UPI,delhi,2026,1,18,6,1,0,1679.2490909090907,1679.2490909090907,1657.1251
2026-01-18,BPCL,diesel,UPI,mumbai,2026,1,18,6,1,0,1948.2766666666669,1948.2766666666669,1489.8171
2026-01-18,BPCL,diesel,UPI,pune,2026,1,18,6,1,0,1330.9773333333333,1330.9773333333333,1524.7192
2026-01-18,BPCL,petrol,Card,bangalore,2026,1,18,6,1,0,3095.5171428571425,3095.5171428571425,4075.931
2026-01-18,BPCL,petrol,Card,chennai,2026,1,18,6,1,0,2214.8877777777775,2214.8877777777775,1595.9524
2026-01-18,BPCL,petrol,Card,delhi,2026,1,18,6,1,0,2320.816875,2320.816875,1863.2458
2026-01-18,BPCL,petrol,Card,mumbai,2026,1,18,6,1,0,1882.6116666666667,1882.6116666666667,1576.4484
2026-01-18,BPCL,petrol,Card,pune,2026,1,18,6,1,0,2420.381,2420.381,1586.3508
2026-01-18,BPCL,petrol,Cash,bangalore,2026,1,18,6,1,0,2466.1639999999998,2466.1639999999998,1788.9425
2026-01-18,BPCL,petrol,Cash,chennai,2026,1,18,6,1,0,2086.0437500000003,2086.0437500000003,1491.9403
2026-01-18,BPCL,petrol,Cash,delhi,2026,1,18,6,1,0,1866.4633333333331,1866.4633333333331,1679.3652
2026-01-18,BPCL,petrol,Cash,mumbai,2026,1,18,6,1,0,1797.44125,1797.44125,1520.2606
2026-01-18,BPCL,petrol,Cash,pune,2026,1,18,6,1,0,2223.7366666666667,2223.7366666666667,1559.3964
2026-01-18,BPCL,petrol,UPI,bangalore,2026,1,18,6,1,0,2505.5628571428574,2505.5628571428574,1717.6255
2026-01-18,BPCL,petrol,UPI,chennai,2026,1,18,6,1,0,998.66,1973.3138461538463,1180.9924
2026-01-18,BPCL,petrol,UPI,delhi,2026,1,18,6,1,0,2617.1457142857143,2617.1457142857143,3598.7422
2026-01-18,BPCL,petrol,UPI,mumbai,2026,1,18,6,1,0,2047.079090909091,2047.079090909091,1513.9761
2026-01-18,BPCL,petrol,UPI,pune,2026,1,18,6,1,0,1997.163,1997.163,1449.9109
2026-01-18,BPCL,power petrol,Card,bangalore,2026,1,18,6,1,0,2145.02,2145.02,1903.4237
2026-01-18,BPCL,power petrol,Card,chennai,2026,1,18,6,1,0,1339.15,2133.150909090909,1619.8433
2026-01-18,BPCL,power petrol,Card,delhi,2026,1,18,6,1,0,2168.163333333333,2168.163333333333,1883.8287
2026-01-18,BPCL,power petrol,Card,mumbai,2026,1,18,6,1,0,1067.75,1784.5966666666668,1231.9905
2026-01-18,BPCL,power petrol,Card,pune,2026,1,18,6,1,0,2765.4100000000003,2765.4100000000003,3011.202
2026-01-18,BPCL,power petrol,Cash,bangalore,2026,1,18,6,1,0,3476.37,3476.37,4205.029
2026-01-18,BPCL,power petrol,Cash,chennai,2026,1,18,6,1,0,2002.8188888888888,2002.8188888888888,1639.2524
2026-01-18,BPCL,power petrol,Cash,delhi,2026,1,18,6,1,0,2305.334,2305.334,2043.1775
2026-01-18,BPCL,power petrol,Cash,mumbai,2026,1,18,6,1,0,2318.9137499999997,2318.9137499999997,1730.3667
2026-01-18,BPCL,power petrol,Cash,pune,2026,1,18,6,1,0,2600.3742857142856,2600.3742857142856,3175.159
2026-01-18,BPCL,power petrol,UPI,bangalore,2026,1,18,6,1,0,2434.395,2434.395,1918.4512
2026-01-18,BPCL,power petrol,UPI,chennai,2026,1,18,6,1,0,2866.3214285714284,2866.3214285714284,4058.4521
2026-01-18,BPCL,power petrol,UPI,delhi,2026,1,18,6,1,0,2315.961111111111,2315.961111111111,1970.2837
2026-01-18,BPCL,power petrol,UPI,mumbai,2026,1,18,6,1,0,1974.024,1974.024,1590.7134
2026-01-18,BPCL,power petrol,UPI,pune,2026,1,18,6,1,0,1944.9627272727273,1944.9627272727273,1667.0885
2026-01-18,HP,diesel,Card,bangalore,2026,1,18,6,1,0,2871.181666666667,2871.181666666667,3733.9182
2026-01-18,HP,diesel,Card,chennai,2026,1,18,6,1,0,1960.89125,1960.89125,1991.2988
2026-01-18,HP,diesel,Card,delhi,2026,1,18,6,1,0,1208.6833333333334,1208.6833333333334,1256.8953
2026-01-18,HP,diesel,Card,mumbai,2026,1,18,6,1,0,1786.7369999999999,1786.7369999999999,1790.8468
2026-01-18,HP,diesel,Card,pune,2026,1,18,6,1,0,1597.4957142857143,1597.4957142857143,1706.1244
2026-01-18,HP,diesel,Cash,bangalore,2026,1,18,6,1,0,2432.7725,2432.7725,2337.3027
2026-01-18,HP,diesel,Cash,chennai,2026,1,18,6,1,0,1879.03,1879.03,1921.6866
2026-01-18,HP,diesel,Cash,delhi,2026,1,18,6,1,0,1638.6328571428571,1638.6328571428571,1831.9174
2026-01-18,HP,diesel,Cash,mumbai,2026,1,18,6,1,0,1707.6585714285716,1707.6585714285716,1771.274
2026-01-18,HP,diesel,Cash,pune,2026,1,18,6,1,0,2379.6408333333334,2379.6408333333334,2116.0813
2026-01-18,HP,diesel,UPI,bangalore,2026,1,18,6,1,0,1802.21625,1802.21625,1971.7621
2026-01-18,HP,diesel,UPI,chennai,2026,1,18,6,1,0,2105.03125,2105.03125,1989.2667
2026-01-18,HP,diesel,UPI,delhi,2026,1,18,6,1,0,1426.8066666666666,1426.8066666666666,1736.3273
2026-01-18,HP,diesel,UPI,mumbai,2026,1,18,6,1,0,2395.915,2395.915,2251.6177
2026-01-18,HP,diesel,UPI,pune,2026,1,18,6,1,0,2718.09,2342.6475,2737.1
2026-01-18,HP,petrol,Card,bangalore,2026,1,18,6,1,0,1726.2966666666669,1726.2966666666669,1812.362
2026-01-18,HP,petrol,Card,chennai,2026,1,18,6,1,0,2772.457,2772.457,3180.3586
2026-01-18,HP,petrol,Card,delhi,2026,1,18,6,1,0,1653.8880000000001,1653.8880000000001,1656.4734
2026-01-18,HP,petrol,Card,mumbai,2026,1,18,6,1,0,2676.4533333333334,2676.4533333333334,3355.9915
2026-01-18,HP,petrol,Card,pune,2026,1,18,6,1,0,2386.945,2386.945,1989.4586
2026-01-18,HP,petrol,Cash,bangalore,2026,1,18,6,1,0,2466.4616666666666,2466.4616666666666,2184.673
2026-01-18,HP,petrol,Cash,chennai,2026,1,18,6,1,0,2243.4049999999997,2243.4049999999997,2011.9443
2026-01-18,HP,petrol,Cash,delhi,2026,1,18,6,1,0,2151.3700000000003,2151.3700000000003,1896.7976
2026-01-18,HP,petrol,Cash,mumbai,2026,1,18,6,1,0,1801.3799999999999,1801.3799999999999,1680.4924
2026-01-18,HP,petrol,Cash,pune,2026,1,18,6,1,0,1396.2544444444443,1396.2544444444443,1325.1979
2026-01-18,HP,petrol,UPI,bangalore,2026,1,18,6,1,0,1942.2,1942.2,1952.2822
