TransactionID,Date,Time,Company,LocationID,City,FuelType,Quantity_Liters,Price_per_Litre,Total_Amount,PaymentMethod,VehicleType,LoyaltyCardUsed,PumpNumber,EmployeeID
TXN387,31-07-2025,09:41:00,IOCL,delhi-pump-04,delhi,diesel,33.76,88.05,2972.57,UPI,car,Yes,3,E-DEL-2
TXN388,09-09-2024,22:12:00,HP,chennai-pump-03,chennai,petrol,40.6,94.4,3832.64,UPI,car,Yes,3,E-CHE-2
TXN389,08-10-2025,06:24:00,IOCL,mumbai-pump-04,mumbai,power petrol,39.81,99.62,3965.87,Card,car,No,4,E-MUM-1
TXN390,07-08-2025,12:03:00,IOCL,chennai-pump-05,chennai,petrol,40.42,95.13,3845.15,Cash,car,No,5,E-CHE-3
TXN391,22-03-2025,16:38:00,IOCL,chennai-pump-05,chennai,power petrol,41.35,99.33,4107.3,Cash,car,Yes,3,E-CHE-5
TXN392,12-01-2024,20:12:00,BPCL,delhi-pump-01,delhi,petrol,43.01,94.23,4052.83,Card,car,No,1,E-DEL-1
TXN393,24-06-2024,06:16:00,BPCL,mumbai-pump-04,mumbai,petrol,6.98,95.07,663.59,UPI,bike,Yes,4,E-MUM-4
TXN394,31-10-2024,00:34:00,HP,delhi-pump-01,delhi,petrol,17.22,94.32,1624.19,UPI,car,Yes,3,E-DEL-1
TXN395,23-10-2024,03:51:00,BPCL,mumbai-pump-04,mumbai,diesel,6.81,87.41,595.26,Cash,bike,Yes,3,E-MUM-5
TXN396,06-04-2025,07:41:00,BPCL,chennai-pump-05,chennai,petrol,6.77,94.58,640.31,Card,bike,No,2,E-CHE-3
TXN397,17-01-2024,19:50:00,BPCL,pune-pump-01,pune,power petrol,13.22,99.34,1313.27,Cash,bike,No,1,E-PUN-1
TXN398,17-06-2024,23:58:00,HP,pune-pump-01,pune,power petrol,41.27,98.97,4084.49,Cash,car,No,4,E-PUN-5
TXN399,18-02-2024,02:42:00,BPCL,mumbai-pump-04,mumbai,petrol,6.35,94.24,598.42,Card,bike,No,1,E-MUM-5
TXN400,02-02-2025,18:22:00,IOCL,bangalore-pump-07,bangalore,power petrol,8.47,99.13,839.63,UPI,bike,No,3,E-BAN-4
TXN401,06-08-2025,03:42:00,IOCL,mumbai-pump-02,mumbai,petrol,13.03,94.68,1233.68,Card,bike,Yes,3,E-MUM-1
TXN402,10-04-2025,13:41:00,HP,pune-pump-01,pune,power petrol,43.39,99.15,4302.12,Card,car,No,4,E-PUN-2
TXN403,06-02-2024,22:36:00,IOCL,mumbai-pump-02,mumbai,petrol,15.09,95.12,1435.36,Card,car,Yes,4,E-MUM-3
TXN404,23-06-2025,18:46:00,HP,pune-pump-01,pune,diesel,8.13,87.69,712.92,Card,bike,No,5,E-PUN-1
TXN405,11-08-2024,01:21:00,HP,delhi-pump-01,delhi,petrol,44.84,95.05,4262.04,Card,car,No,5,E-DEL-5
TXN406,18-02-2024,02:30:00,HP,delhi-pump-04,delhi,power petrol,5.32,99.26,528.06,UPI,bike,Yes,3,E-DEL-1
TXN407,24-09-2025,21:55:00,IOCL,mumbai-pump-04,mumbai,diesel,34.33,87.26,2995.64,Card,car,Yes,1,E-MUM-3
TXN408,19-07-2025,19:43:00,BPCL,pune-pump-06,pune,power petrol,13.56,99.06,1343.25,UPI,bike,Yes,4,E-PUN-5
TXN409,30-10-2025,06:54:00,HP,mumbai-pump-02,mumbai,power petrol,8.67,99.72,864.57,Cash,bike,No,1,E-MUM-4
TXN410,14-04-2024,11:24:00,HP,pune-pump-06,pune,power petrol,37.61,99.16,3729.41,UPI,car,No,1,E-PUN-5
TXN411,05-06-2024,11:36:00,BPCL,pune-pump-06,pune,petrol,18.44,95.13,1754.2,UPI,car,Yes,2,E-PUN-1
TXN412,07-03-2025,14:49:00,BPCL,chennai-pump-05,chennai,power petrol,42.58,99.53,4237.99,UPI,car,Yes,1,E-CHE-2
TXN413,11-01-2024,17:01:00,IOCL,pune-pump-01,pune,power petrol,8.24,99.49,819.8,Card,bike,No,2,E-PUN-5
TXN414,03-07-2025,22:59:00,HP,chennai-pump-05,chennai,petrol,16.79,94.51,1586.82,Card,car,Yes,3,E-CHE-4
TXN415,26-08-2024,14:22:00,IOCL,chennai-pump-03,chennai,diesel,9.09,87.57,796.01,Cash,bike,Yes,4,E-CHE-5
TXN416,20-04-2025,05:10:00,BPCL,mumbai-pump-02,mumbai,petrol,46.31,94.67,4384.17,UPI,car,Yes,1,E-MUM-3
TXN417,14-05-2025,14:02:00,IOCL,mumbai-pump-04,mumbai,diesel,10.82,87.45,946.21,Card,bike,No,1,E-MUM-3
TXN418,05-12-2024,23:44:00,HP,chennai-pump-03,chennai,diesel,36.04,87.59,3156.74,UPI,car,No,4,E-CHE-1
TXN419,16-07-2025,02:06:00,BPCL,mumbai-pump-02,mumbai,diesel,27.27,87.75,2392.94,Cash,car,Yes,3,E-MUM-5
TXN420,09-03-2024,04:19:00,IOCL,chennai-pump-03,chennai,power petrol,31.48,99.25,3124.39,Cash,car,Yes,5,E-CHE-3
TXN421,30-06-2024,21:56:00,HP,pune-pump-06,pune,power petrol,9.64,99.81,962.17,UPI,bike,Yes,4,E-PUN-3
TXN422,30-05-2024,19:10:00,BPCL,bangalore-pump-07,bangalore,petrol,36.2,94.89,3435.02,UPI,car,No,5,E-BAN-2
TXN423,11-08-2025,06:34:00,HP,bangalore-pump-07,bangalore,petrol,12.86,95.08,1222.73,UPI,bike,Yes,4,E-BAN-2
TXN424,07-12-2024,21:51:00,HP,delhi-pump-04,delhi,power petrol,12.15,99.74,1211.84,UPI,bike,Yes,5,E-DEL-3
TXN425,08-01-2024,14:34:00,BPCL,delhi-pump-04,delhi,diesel,37.36,88.08,3290.67,Cash,car,Yes,5,E-DEL-2
TXN426,10-12-2025,22:19:00,HP,pune-pump-01,pune,power petrol,28.96,99.26,2874.57,UPI,car,Yes,2,E-PUN-3
TXN427,04-11-2024,00:25:00,BPCL,delhi-pump-04,delhi,petrol,37.6,94.69,3560.34,Card,car,Yes,2,E-DEL-2
TXN428,25-08-2025,19:09:00,HP,chennai-pump-05,chennai,diesel,7.87,87.91,691.85,Card,bike,No,5,E-CHE-2
TXN429,20-11-2025,08:50:00,BPCL,mumbai-pump-04,mumbai,diesel,44.66,87.39,3902.84,Cash,car,No,3,E-MUM-5
TXN430,15-05-2025,17:09:00,BPCL,pune-pump-01,pune,diesel,25.84,88.01,2274.18,UPI,car,Yes,3,E-PUN-5
TXN431,31-01-2025,12:51:00,BPCL,chennai-pump-05,chennai,diesel,34.74,87.73,3047.74,Cash,car,Yes,3,E-CHE-1
TXN432,09-08-2025,08:59:00,HP,pune-pump-01,pune,diesel,36.52,87.57,3198.06,Cash,car,No,5,E-PUN-2
TXN433,18-01-2024,00:37:00,BPCL,chennai-pump-03,chennai,power petrol,13.49,99.27,1339.15,Card,bike,Yes,4,E-CHE-1
TXN434,27-10-2024,07:13:00,HP,mumbai-pump-02,mumbai,diesel,20.4,87.26,1780.1,Card,car,Yes,1,E-MUM-3
TXN435,23-09-2024,17:56:00,BPCL,chennai-pump-03,chennai,diesel,17.57,87.37,1535.09,Card,car,No,1,E-CHE-2
TXN436,06-08-2024,18:33:00,IOCL,delhi-pump-01,delhi,power petrol,41.42,99.69,4129.16,Card,car,No,4,E-DEL-2
TXN437,12-10-2025,07:50:00,HP,chennai-pump-05,chennai,power petrol,25.55,99.8,2549.89,UPI,car,Yes,1,E-CHE-2
TXN438,25-09-2025,16:54:00,IOCL,pune-pump-01,pune,power petrol,43.25,99.66,4310.3,UPI,car,No,5,E-PUN-4
TXN439,29-03-2025,05:56:00,HP,mumbai-pump-04,mumbai,diesel,27.41,88.07,2414,Card,car,No,5,E-MUM-3
TXN440,10-07-2024,11:34:00,HP,pune-pump-06,pune,diesel,41.47,87.77,3639.82,UPI,car,Yes,2,E-PUN-1
TXN441,15-10-2024,08:50:00,HP,bangalore-pump-07,bangalore,power petrol,20.56,99.58,2047.36,UPI,car,No,5,E-BAN-2
TXN442,26-08-2025,07:39:00,IOCL,pune-pump-06,pune,petrol,30.73,94.68,2909.52,Cash,car,No,3,E-PUN-3
TXN443,28-11-2025,15:45:00,BPCL,mumbai-pump-04,mumbai,diesel,5.55,87.55,485.9,Cash,bike,Yes,2,E-MUM-4
TXN444,15-07-2025,16:16:00,IOCL,chennai-pump-05,chennai,power petrol,11.77,99.6,1172.29,Cash,bike,Yes,1,E-CHE-5
TXN445,06-11-2025,04:50:00,BPCL,chennai-pump-03,chennai,petrol,10.93,95.18,1040.32,Cash,bike,Yes,1,E-CHE-1
TXN446,30-04-2024,01:53:00,BPCL,pune-pump-01,pune,diesel,19.06,87.4,1665.84,UPI,car,No,1,E-PUN-2
TXN447,03-12-2024,19:43:00,BPCL,pune-pump-06,pune,petrol,44.6,94.72,4224.51,Card,car,Yes,1,E-PUN-2
TXN448,22-12-2024,19:40:00,BPCL,chennai-pump-03,chennai,diesel,10.73,87.38,937.59,UPI,bike,Yes,2,E-CHE-5
TXN449,06-09-2025,23:04:00,BPCL,pune-pump-01,pune,diesel,14.13,87.48,1236.09,Cash,bike,No,5,E-PUN-5
TXN450,24-06-2024,12:57:00,BPCL,delhi-pump-04,delhi,diesel,14.46,87.21,1261.06,Cash,bike,No,1,E-DEL-4
TXN451,24-02-2024,00:56:00,IOCL,chennai-pump-05,chennai,petrol,10.79,94.65,1021.27,Cash,bike,Yes,2,E-CHE-2
TXN452,20-02-2025,23:47:00,HP,bangalore-pump-07,bangalore,petrol,21.89,94.82,2075.61,UPI,car,Yes,5,E-BAN-5
TXN453,17-05-2024,22:03:00,IOCL,mumbai-pump-04,mumbai,diesel,39.64,88.12,3493.08,Cash,car,No,3,E-MUM-4
TXN454,28-10-2025,14:35:00,HP,delhi-pump-01,delhi,power petrol,12.52,99.77,1249.12,UPI,bike,No,3,E-DEL-1
TXN455,04-01-2024,21:19:00,IOCL,delhi-pump-04,delhi,diesel,22.34,87.12,1946.26,Cash,car,Yes,3,E-DEL-3
TXN456,13-11-2024,15:26:00,HP,pune-pump-01,pune,petrol,9.95,94.42,939.48,Cash,bike,Yes,5,E-PUN-1
TXN457,27-06-2024,07:27:00,HP,bangalore-pump-07,bangalore,diesel,18.33,88.07,1614.32,Cash,car,No,5,E-BAN-2
TXN458,16-10-2024,03:41:00,BPCL,chennai-pump-03,chennai,diesel,8.06,87.63,706.3,Card,bike,No,3,E-CHE-4
TXN459,10-01-2025,06:50:00,HP,mumbai-pump-04,mumbai,diesel,5.09,87.82,447,Cash,bike,No,4,E-MUM-3
TXN460,04-02-2025,19:02:00,BPCL,delhi-pump-01,delhi,diesel,39.51,87.67,3463.84,Card,car,Yes,4,E-DEL-4
TXN461,19-04-2024,21:22:00,BPCL,delhi-pump-04,delhi,power petrol,43.18,99.15,4281.3,UPI,car,No,4,E-DEL-1
TXN462,18-02-2025,03:24:00,HP,delhi-pump-04,delhi,power petrol,5.53,99.74,551.56,Card,bike,Yes,3,E-DEL-2
TXN463,20-07-2025,03:55:00,BPCL,chennai-pump-03,chennai,power petrol,14.46,99.63,1440.65,Card,bike,Yes,1,E-CHE-4
TXN464,16-06-2024,17:58:00,IOCL,bangalore-pump-07,bangalore,diesel,12.14,87.16,1058.12,UPI,bike,Yes,2,E-BAN-2
TXN465,30-10-2025,23:30:00,BPCL,pune-pump-06,pune,power petrol,41.29,99.29,4099.68,Card,car,No,2,E-PUN-2
TXN466,07-12-2024,22:08:00,IOCL,bangalore-pump-07,bangalore,power petrol,44.44,99.64,4428,Cash,car,Yes,2,E-BAN-2
TXN467,19-06-2024,16:29:00,HP,delhi-pump-04,delhi,diesel,8.92,88.05,785.41,Card,bike,No,2,E-DEL-1
TXN468,08-09-2025,07:58:00,BPCL,delhi-pump-01,delhi,petrol,13.4,94.47,1265.9,Card,bike,No,3,E-DEL-4
TXN469,23-04-2025,13:03:00,BPCL,chennai-pump-05,chennai,diesel,44.62,87.3,3895.33,Card,car,No,1,E-CHE-1
TXN470,14-06-2024,19:05:00,BPCL,bangalore-pump-07,bangalore,diesel,5.64,87.64,494.29,Cash,bike,Yes,1,E-BAN-1
TXN471,17-02-2025,10:57:00,BPCL,bangalore-pump-07,bangalore,petrol,25.97,94.8,2461.96,Cash,car,Yes,1,E-BAN-4
TXN472,30-05-2025,08:02:00,HP,pune-pump-01,pune,petrol,22.66,94.24,2135.48,Card,car,Yes,5,E-PUN-4
TXN473,23-04-2025,08:16:00,IOCL,bangalore-pump-07,bangalore,petrol,13.16,94.23,1240.07,UPI,bike,No,3,E-BAN-5
TXN474,15-05-2025,06:52:00,IOCL,mumbai-pump-02,mumbai,power petrol,12.4,99.42,1232.81,Cash,bike,No,5,E-MUM-5
TXN475,07-11-2024,11:50:00,HP,pune-pump-06,pune,diesel,5.58,87.51,488.31,Card,bike,Yes,4,E-PUN-5
TXN476,27-09-2024,05:52:00,IOCL,delhi-pump-04,delhi,power petrol,10.93,98.97,1081.74,Card,bike,Yes,4,E-DEL-1
TXN477,15-08-2024,23:17:00,BPCL,bangalore-pump-07,bangalore,petrol,37.91,94.45,3580.6,Card,car,No,4,E-BAN-4
TXN478,28-07-2024,02:14:00,BPCL,delhi-pump-04,delhi,power petrol,33.54,99.39,3333.54,UPI,car,No,1,E-DEL-5
TXN479,16-08-2025,21:21:00,BPCL,pune-pump-06,pune,diesel,18.6,88.11,1638.85,Card,car,No,5,E-PUN-4
TXN480,14-11-2025,10:08:00,IOCL,pune-pump-06,pune,diesel,8.83,87.54,772.98,Cash,bike,Yes,1,E-PUN-1
TXN481,11-10-2024,10:02:00,HP,pune-pump-01,pune,petrol,23.63,94.79,2239.89,Card,car,Yes,5,E-PUN-2
TXN482,15-01-2025,08:19:00,HP,mumbai-pump-02,mumbai,diesel,42.99,87.57,3764.63,Cash,car,No,5,E-MUM-1
TXN483,15-09-2024,20:40:00,BPCL,delhi-pump-04,delhi,petrol,38.56,94.64,3649.32,UPI,car,No,1,E-DEL-3
TXN484,02-12-2024,15:02:00,IOCL,pune-pump-06,pune,power petrol,43.68,99.66,4353.15,Cash,car,No,3,E-PUN-1
TXN485,23-11-2024,08:31:00,IOCL,chennai-pump-05,chennai,power petrol,10.28,99.01,1017.82,Card,bike,No,1,E-CHE-4
TXN486,23-02-2024,13:03:00,IOCL,chennai-pump-03,chennai,petrol,39.03,94.36,3682.87,Card,car,No,5,E-CHE-1
TXN487,13-03-2025,19:41:00,HP,bangalore-pump-07,bangalore,power petrol,24.32,99.32,2415.46,Card,car,No,5,E-BAN-1
TXN488,14-02-2024,11:24:00,BPCL,chennai-pump-03,chennai,petrol,12.15,94.76,1151.33,Card,bike,No,3,E-CHE-4
TXN489,12-06-2025,21:36:00,IOCL,mumbai-pump-02,mumbai,diesel,34.12,87.58,2988.23,UPI,car,Yes,5,E-MUM-2
TXN490,05-01-2025,04:14:00,IOCL,chennai-pump-03,chennai,petrol,29.35,94.96,2787.08,Cash,car,Yes,3,E-CHE-1
TXN491,08-05-2025,00:26:00,BPCL,bangalore-pump-07,bangalore,diesel,37.91,87.63,3322.05,UPI,car,Yes,5,E-BAN-2
TXN492,24-07-2025,03:22:00,HP,bangalore-pump-07,bangalore,petrol,16.2,94.66,1533.49,Card,car,Yes,3,E-BAN-2
TXN493,01-10-2025,17:09:00,IOCL,mumbai-pump-04,mumbai,diesel,45.11,87.26,3936.3,UPI,car,Yes,1,E-MUM-4
TXN494,01-11-2024,08:23:00,HP,mumbai-pump-04,mumbai,power petrol,25.13,99.08,2489.88,UPI,car,Yes,5,E-MUM-4
TXN495,13-10-2025,12:45:00,IOCL,delhi-pump-04,delhi,power petrol,6.16,99.4,612.3,Card,bike,No,3,E-DEL-3
TXN496,17-02-2025,08:49:00,IOCL,delhi-pump-04,delhi,petrol,19.44,94.34,1833.97,Card,car,No,2,E-DEL-5
TXN497,27-04-2024,03:35:00,IOCL,chennai-pump-05,chennai,petrol,31.82,94.92,3020.35,Card,car,No,2,E-CHE-4
TXN498,10-08-2024,10:24:00,IOCL,bangalore-pump-07,bangalore,diesel,8.5,87.61,744.68,Cash,bike,No,3,E-BAN-3
TXN499,13-01-2024,22:58:00,BPCL,chennai-pump-03,chennai,petrol,12.01,94.54,1135.43,Cash,bike,No,3,E-CHE-3
TXN500,17-09-2025,05:16:00,BPCL,bangalore-pump-07,bangalore,diesel,38.07,87.34,3325.03,UPI,car,Yes,3,E-BAN-3
TXN501,28-03-2025,10:36:00,BPCL,delhi-pump-04,delhi,diesel,9.22,87.66,808.23,Card,bike,Yes,1,E-DEL-4
TXN502,30-10-2024,16:59:00,BPCL,delhi-pump-01,delhi,diesel,11.38,87.87,999.96,UPI,bike,Yes,4,E-DEL-3
TXN503,27-10-2024,15:24:00,BPCL,mumbai-pump-02,mumbai,power petrol,43.61,99.24,4327.86,Cash,car,No,4,E-MUM-2
TXN504,02-10-2025,20:23:00,BPCL,pune-pump-06,pune,petrol,23.58,94.69,2232.79,UPI,car,Yes,4,E-PUN-2
TXN505,05-05-2025,23:06:00,IOCL,pune-pump-06,pune,power petrol,5.52,99.82,551.01,UPI,bike,No,5,E-PUN-2
TXN506,25-05-2024,05:06:00,HP,mumbai-pump-04,mumbai,petrol,11.09,94.66,1049.78,UPI,bike,Yes,3,E-MUM-4
TXN507,18-03-2024,11:24:00,BPCL,pune-pump-06,pune,diesel,28.19,87.36,2462.68,Cash,car,Yes,2,E-PUN-1
TXN508,22-05-2025,03:53:00,HP,delhi-pump-04,delhi,petrol,46.21,94.75,4378.4,Cash,car,Yes,5,E-DEL-5
TXN509,16-08-2025,09:17:00,BPCL,chennai-pump-03,chennai,power petrol,5,99.25,496.25,Card,bike,Yes,4,E-CHE-2
TXN510,05-11-2024,03:29:00,HP,delhi-pump-01,delhi,power petrol,7.98,99.23,791.86,Cash,bike,Yes,2,E-DEL-5
TXN511,04-02-2024,23:48:00,BPCL,chennai-pump-03,chennai,petrol,30.47,95.18,2900.13,UPI,car,No,1,E-CHE-1
TXN512,20-07-2024,01:00:00,HP,chennai-pump-03,chennai,petrol,42.66,94.71,4040.33,Cash,car,Yes,4,E-CHE-1
TXN513,21-03-2025,20:40:00,BPCL,delhi-pump-04,delhi,petrol,28.73,95.16,2733.95,UPI,car,Yes,4,E-DEL-5
TXN514,19-06-2025,00:44:00,IOCL,chennai-pump-03,chennai,petrol,18.68,95.07,1775.91,UPI,car,No,3,E-CHE-1
TXN515,04-04-2025,09:12:00,BPCL,chennai-pump-05,chennai,power petrol,30.95,99.1,3067.14,Cash,car,Yes,3,E-CHE-4
TXN516,20-08-2024,12:48:00,HP,mumbai-pump-02,mumbai,power petrol,23.59,99.42,2345.32,Card,car,Yes,3,E-MUM-5
TXN517,18-01-2024,02:34:00,BPCL,mumbai-pump-04,mumbai,power petrol,10.7,99.79,1067.75,Card,bike,No,4,E-MUM-3
TXN518,08-02-2024,20:06:00,HP,pune-pump-01,pune,power petrol,16.33,99.95,1632.18,Cash,car,Yes,5,E-PUN-3
TXN519,15-08-2025,13:55:00,IOCL,mumbai-pump-02,mumbai,diesel,9.77,87.72,857.02,Card,bike,No,1,E-MUM-5
TXN520,02-04-2024,09:36:00,BPCL,bangalore-pump-07,bangalore,petrol,16.97,94.93,1610.96,UPI,car,Yes,5,E-BAN-3
TXN521,15-12-2025,16:13:00,IOCL,pune-pump-06,pune,petrol,19.53,94.78,1851.05,Cash,car,Yes,1,E-PUN-3
TXN522,29-10-2025,10:04:00,IOCL,pune-pump-06,pune,diesel,12.55,87.47,1097.75,UPI,bike,No,4,E-PUN-1
TXN523,30-04-2024,03:39:00,BPCL,chennai-pump-03,chennai,petrol,47.63,94.85,4517.71,Card,car,No,5,E-CHE-5
TXN524,30-11-2024,01:48:00,HP,mumbai-pump-04,mumbai,power petrol,7.02,99.45,698.14,UPI,bike,Yes,5,E-MUM-2
TXN525,15-10-2024,06:03:00,HP,pune-pump-06,pune,petrol,14.06,94.39,1327.12,Cash,bike,Yes,1,E-PUN-3
TXN526,27-03-2024,23:15:00,BPCL,mumbai-pump-04,mumbai,power petrol,12.91,99.48,1284.29,Cash,bike,No,2,E-MUM-2
TXN527,20-12-2024,09:38:00,HP,pune-pump-06,pune,power petrol,21.56,99.06,2135.73,Cash,car,No,3,E-PUN-1
TXN528,24-08-2025,03:21:00,HP,bangalore-pump-07,bangalore,petrol,30.81,94.64,2915.86,Cash,car,Yes,2,E-BAN-1
TXN529,17-04-2024,21:21:00,IOCL,delhi-pump-01,delhi,power petrol,37.45,99.63,3731.14,Card,car,Yes,1,E-DEL-5
TXN530,25-09-2025,20:22:00,HP,mumbai-pump-02,mumbai,petrol,6.63,94.54,626.8,Cash,bike,No,1,E-MUM-4
TXN531,03-04-2024,05:57:00,IOCL,mumbai-pump-04,mumbai,petrol,6.02,95.08,572.38,Cash,bike,No,3,E-MUM-2
TXN532,18-12-2024,09:48:00,HP,delhi-pump-01,delhi,diesel,10.52,87.78,923.45,Card,bike,No,4,E-DEL-4
TXN533,29-03-2024,18:14:00,BPCL,mumbai-pump-02,mumbai,petrol,12.73,94.68,1205.28,Card,bike,No,4,E-MUM-2
TXN534,30-09-2024,13:53:00,IOCL,pune-pump-01,pune,petrol,35.49,94.84,3365.87,UPI,car,Yes,2,E-PUN-2
TXN535,10-01-2024,05:38:00,IOCL,delhi-pump-04,delhi,diesel,28.73,87.17,2504.39,Card,car,Yes,1,E-DEL-4
TXN536,19-05-2025,18:43:00,BPCL,mumbai-pump-04,mumbai,petrol,34.78,94.75,3295.41,UPI,car,Yes,2,E-MUM-1
TXN537,12-04-2024,01:20:00,HP,mumbai-pump-04,mumbai,power petrol,43.99,99.66,4384.04,Card,car,Yes,2,E-MUM-4
TXN538,27-09-2024,09:01:00,BPCL,delhi-pump-04,delhi,petrol,39.63,94.37,3739.88,Cash,car,Yes,4,E-DEL-4
TXN539,01-06-2025,07:02:00,HP,delhi-pump-01,delhi,diesel,6.78,87.99,596.57,Cash,bike,No,3,E-DEL-2
TXN540,18-10-2025,13:52:00,IOCL,mumbai-pump-04,mumbai,diesel,27.72,87.8,2433.82,Card,car,Yes,5,E-MUM-3
TXN541,20-08-2025,23:31:00,HP,pune-pump-06,pune,petrol,9.32,94.33,879.16,Cash,bike,No,1,E-PUN-2
TXN542,24-05-2024,05:48:00,BPCL,delhi-pump-04,delhi,power petrol,6.79,99.64,676.56,Card,bike,No,2,E-DEL-5
TXN543,03-01-2024,09:33:00,HP,chennai-pump-05,chennai,petrol,47.54,94.7,4502.04,Cash,car,Yes,2,E-CHE-5
TXN544,02-07-2025,04:06:00,BPCL,mumbai-pump-04,mumbai,power petrol,12.42,99,1229.58,Card,bike,Yes,1,E-MUM-5
TXN545,13-10-2024,06:10:00,IOCL,mumbai-pump-02,mumbai,petrol,49.84,95.08,4738.79,Cash,car,Yes,2,E-MUM-2
TXN546,17-04-2025,18:57:00,IOCL,mumbai-pump-04,mumbai,petrol,12.86,94.42,1214.24,Cash,bike,Yes,3,E-MUM-5
TXN547,29-09-2025,16:05:00,HP,chennai-pump-05,chennai,petrol,41.06,94.42,3876.89,UPI,car,No,2,E-CHE-5
TXN548,05-07-2024,23:48:00,HP,pune-pump-06,pune,power petrol,7.79,99.57,775.65,Card,bike,Yes,4,E-PUN-2
TXN549,09-04-2025,08:38:00,HP,pune-pump-01,pune,power petrol,18.01,99.89,1799.02,Cash,car,Yes,1,E-PUN-5
TXN550,02-07-2024,02:46:00,BPCL,chennai-pump-05,chennai,diesel,16.41,87.22,1431.28,Cash,car,No,5,E-CHE-5
TXN551,08-09-2025,21:32:00,BPCL,delhi-pump-01,delhi,diesel,31.86,87.17,2777.24,UPI,car,No,1,E-DEL-2
TXN552,12-07-2025,20:10:00,BPCL,pune-pump-01,pune,power petrol,34.9,99.18,3461.38,Cash,car,No,5,E-PUN-4
TXN553,06-09-2024,01:34:00,HP,bangalore-pump-07,bangalore,petrol,32.31,95.09,3072.36,Cash,car,No,5,E-BAN-3
TXN554,23-01-2024,17:15:00,IOCL,mumbai-pump-04,mumbai,power petrol,33.95,99.32,3371.91,Cash,car,Yes,5,E-MUM-5
TXN555,18-10-2024,17:06:00,HP,chennai-pump-05,chennai,petrol,9.7,94.97,921.21,UPI,bike,Yes,3,E-CHE-5
TXN556,11-10-2024,05:51:00,BPCL,chennai-pump-03,chennai,power petrol,5.22,99.85,521.22,Cash,bike,Yes,1,E-CHE-5
TXN557,11-08-2024,15:38:00,IOCL,chennai-pump-05,chennai,diesel,16.89,87.43,1476.69,Card,car,No,3,E-CHE-3
TXN558,25-01-2024,18:14:00,IOCL,chennai-pump-05,chennai,diesel,27.38,87.21,2387.81,UPI,car,No,2,E-CHE-2
TXN559,03-05-2025,09:14:00,BPCL,pune-pump-01,pune,diesel,5.28,87.72,463.16,Card,bike,Yes,5,E-PUN-4
TXN560,15-09-2024,05:55:00,IOCL,pune-pump-06,pune,diesel,15.96,87.26,1392.67,UPI,car,No,4,E-PUN-4
TXN561,30-07-2024,00:41:00,BPCL,pune-pump-01,pune,diesel,17.51,87.55,1533,UPI,car,No,2,E-PUN-3
TXN562,09-03-2025,19:58:00,IOCL,mumbai-pump-04,mumbai,petrol,14.34,94.67,1357.57,Card,bike,No,1,E-MUM-4
TXN563,08-09-2025,23:42:00,BPCL,delhi-pump-04,delhi,power petrol,5.66,99.6,563.74,Cash,bike,No,2,E-DEL-3
TXN564,21-06-2025,13:20:00,IOCL,mumbai-pump-02,mumbai,power petrol,11.86,99.52,1180.31,Cash,bike,Yes,2,E-MUM-2
TXN565,30-03-2025,23:39:00,IOCL,mumbai-pump-02,mumbai,petrol,41.38,94.45,3908.34,Cash,car,Yes,4,E-MUM-2
TXN566,14-12-2024,19:27:00,HP,delhi-pump-01,delhi,petrol,7.74,94.41,730.73,Cash,bike,Yes,1,E-DEL-4
TXN567,07-06-2025,04:59:00,HP,mumbai-pump-04,mumbai,petrol,20.51,94.94,1947.22,Card,car,No,2,E-MUM-2
TXN568,09-06-2025,01:17:00,HP,delhi-pump-01,delhi,diesel,41.44,87.36,3620.2,UPI,car,Yes,4,E-DEL-5
TXN569,26-07-2024,12:19:00,BPCL,chennai-pump-03,chennai,petrol,32.64,94.57,3086.76,Cash,car,Yes,5,E-CHE-5
TXN570,01-08-2024,03:13:00,BPCL,mumbai-pump-02,mumbai,power petrol,6.4,99.9,639.36,UPI,bike,No,4,E-MUM-3
TXN571,05-12-2024,22:56:00,IOCL,mumbai-pump-04,mumbai,power petrol,11.67,99.72,1163.73,Card,bike,Yes,2,E-MUM-4
TXN572,30-05-2025,16:45:00,BPCL,mumbai-pump-02,mumbai,diesel,16.8,87.69,1473.19,Card,car,Yes,4,E-MUM-2
TXN573,02-04-2025,20:55:00,HP,pune-pump-06,pune,petrol,38.07,94.54,3599.14,Cash,car,Yes,5,E-PUN-2
TXN574,16-03-2024,04:37:00,HP,chennai-pump-05,chennai,petrol,13.08,94.76,1239.46,Cash,bike,Yes,1,E-CHE-2
TXN575,11-06-2025,05:07:00,HP,pune-pump-01,pune,power petrol,5.2,99.45,517.14,Cash,bike,Yes,4,E-PUN-3
TXN576,20-01-2024,18:24:00,HP,mumbai-pump-02,mumbai,power petrol,9.62,99.59,958.06,UPI,bike,No,3,E-MUM-3
TXN577,23-04-2024,22:24:00,BPCL,bangalore-pump-07,bangalore,petrol,23.76,94.49,2245.08,Card,car,No,1,E-BAN-3
TXN578,02-12-2025,10:56:00,BPCL,delhi-pump-01,delhi,petrol,9.22,95.17,877.47,Card,bike,No,3,E-DEL-2
TXN579,18-11-2025,19:44:00,BPCL,bangalore-pump-07,bangalore,power petrol,30.03,99.76,2995.79,Card,car,No,1,E-BAN-1
